measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Malta,Male,Age-standardized,Depressive disorders,Percent,1993,0.026446717815621804,0.030571764271530973,0.023218014287670365
Prevalence,Malta,Female,Age-standardized,Depressive disorders,Percent,1993,0.0412603339972791,0.04804232893173754,0.035477632787227674
Prevalence,Bolivia (Plurinational State of),Male,Age-standardized,Depressive disorders,Percent,1992,0.027682817120222896,0.03181125149848698,0.024263929630692
Prevalence,Bolivia (Plurinational State of),Female,Age-standardized,Depressive disorders,Percent,1992,0.0471240980162912,0.05376510441899346,0.040932695821459454
Prevalence,Azerbaijan,Male,Age-standardized,Depressive disorders,Percent,1993,0.020632547783065867,0.02425820561750689,0.01772312944347152
Prevalence,Azerbaijan,Female,Age-standardized,Depressive disorders,Percent,1993,0.0345974812831445,0.0399747761332556,0.029898039908157127
Prevalence,Micronesia (Federated States of),Male,Age-standardized,Depressive disorders,Percent,1992,0.026735860027408884,0.03109899275349971,0.023117654107980033
Prevalence,Micronesia (Federated States of),Female,Age-standardized,Depressive disorders,Percent,1992,0.03500750945129059,0.04108296679809671,0.029949120253913726
Prevalence,Sudan,Male,Age-standardized,Depressive disorders,Percent,1992,0.039015553657893526,0.04527779821322443,0.033813710037638264
Prevalence,Sudan,Female,Age-standardized,Depressive disorders,Percent,1992,0.053293100287842565,0.06156177168927733,0.046395538754686626
Prevalence,India,Male,Age-standardized,Depressive disorders,Percent,1992,0.034318249630220295,0.038109732368526314,0.030752515730377586
Prevalence,India,Female,Age-standardized,Depressive disorders,Percent,1992,0.05261101046143287,0.05853794219665081,0.04706932550430127
Prevalence,Guam,Male,Age-standardized,Depressive disorders,Percent,1992,0.03036962883807471,0.034987774414361135,0.026388765630362743
Prevalence,Guam,Female,Age-standardized,Depressive disorders,Percent,1992,0.03647094317557545,0.04203150711797992,0.03139326538979816
Prevalence,Bulgaria,Male,Age-standardized,Depressive disorders,Percent,1992,0.021555330682710604,0.0252343931135106,0.018659572234443294
Prevalence,Bulgaria,Female,Age-standardized,Depressive disorders,Percent,1992,0.040983232362880706,0.04691499688698038,0.03607659405830988
Prevalence,Tokelau,Male,Age-standardized,Depressive disorders,Percent,1992,0.027675619551568404,0.033076026958133296,0.023184777182897385
Prevalence,Tokelau,Female,Age-standardized,Depressive disorders,Percent,1992,0.037377824577531076,0.04425322056138039,0.03170790504586157
Prevalence,Uruguay,Male,Age-standardized,Depressive disorders,Percent,1992,0.019456604303626182,0.022182964984916686,0.017158709381863018
Prevalence,Uruguay,Female,Age-standardized,Depressive disorders,Percent,1992,0.034015396788662715,0.03865354789024026,0.030003167200067852
Prevalence,Samoa,Male,Age-standardized,Depressive disorders,Percent,1992,0.026943432068140864,0.031291621477910064,0.023223289190191156
Prevalence,Samoa,Female,Age-standardized,Depressive disorders,Percent,1992,0.03471096902219322,0.0406792580186682,0.029692079112740393
Prevalence,Norway,Male,Age-standardized,Depressive disorders,Percent,1993,0.02745982109869565,0.030832102399248714,0.024273575861370585
Prevalence,Norway,Female,Age-standardized,Depressive disorders,Percent,1993,0.038613975151872836,0.04316273403725207,0.03441417282613951
Prevalence,Guinea-Bissau,Male,Age-standardized,Depressive disorders,Percent,1992,0.032496920539793576,0.03724980396194288,0.02829419599075604
Prevalence,Guinea-Bissau,Female,Age-standardized,Depressive disorders,Percent,1992,0.05380999362173599,0.061441337544367106,0.04686592756293637
Prevalence,Georgia,Male,Age-standardized,Depressive disorders,Percent,1992,0.027443679509649085,0.031845251050039054,0.02405527163350423
Prevalence,Georgia,Female,Age-standardized,Depressive disorders,Percent,1992,0.040253246129937775,0.045849371527086666,0.03507998658240595
Prevalence,Belgium,Male,Age-standardized,Depressive disorders,Percent,1992,0.02938629760857296,0.033241815380181054,0.02641204764666567
Prevalence,Belgium,Female,Age-standardized,Depressive disorders,Percent,1992,0.04226998516089936,0.046513902500055375,0.03862377467516057
Prevalence,Cyprus,Male,Age-standardized,Depressive disorders,Percent,1992,0.024856447685911272,0.028940436230696878,0.021602756496835625
Prevalence,Cyprus,Female,Age-standardized,Depressive disorders,Percent,1992,0.04097493491156081,0.04757081937789089,0.035433933105724735
Prevalence,Canada,Male,Age-standardized,Depressive disorders,Percent,1993,0.02842733643919598,0.0324050488093234,0.02536114848174053
Prevalence,Canada,Female,Age-standardized,Depressive disorders,Percent,1993,0.04485117184833059,0.05077682259696029,0.04005442827514001
Prevalence,Nepal,Male,Age-standardized,Depressive disorders,Percent,1992,0.03917076979408223,0.04457821150829519,0.034256801239786194
Prevalence,Nepal,Female,Age-standardized,Depressive disorders,Percent,1992,0.05380837274152448,0.061444434968290024,0.04725617558751203
Prevalence,Bosnia and Herzegovina,Male,Age-standardized,Depressive disorders,Percent,1993,0.02331409077169929,0.02730573326528999,0.02026249702802796
Prevalence,Bosnia and Herzegovina,Female,Age-standardized,Depressive disorders,Percent,1993,0.04402590234284925,0.05000461199283847,0.03838244025487549
Prevalence,Portugal,Male,Age-standardized,Depressive disorders,Percent,1993,0.036518608395236934,0.04193643876344038,0.032037480110336664
Prevalence,Portugal,Female,Age-standardized,Depressive disorders,Percent,1993,0.06669887950564665,0.07591612866277432,0.057928937455004936
Prevalence,Belgium,Male,Age-standardized,Depressive disorders,Percent,1993,0.029371195470127707,0.03299573927087927,0.026485094761522686
Prevalence,Belgium,Female,Age-standardized,Depressive disorders,Percent,1993,0.04215119462383985,0.04614930745088365,0.03856852409051241
Prevalence,Kazakhstan,Male,Age-standardized,Depressive disorders,Percent,1993,0.027842692840465706,0.03209745834185174,0.02450716334149517
Prevalence,Kazakhstan,Female,Age-standardized,Depressive disorders,Percent,1993,0.042692878901323957,0.04846457105123233,0.03773230792644127
Prevalence,United Republic of Tanzania,Male,Age-standardized,Depressive disorders,Percent,1991,0.03871753124890436,0.044705267962015585,0.03373696113879527
Prevalence,United Republic of Tanzania,Female,Age-standardized,Depressive disorders,Percent,1991,0.05736578503511035,0.06600559603740545,0.04953841602900862
Prevalence,Australia,Male,Age-standardized,Depressive disorders,Percent,1993,0.04139365382115564,0.0468643119410903,0.036735216411042604
Prevalence,Australia,Female,Age-standardized,Depressive disorders,Percent,1993,0.0563338118391876,0.06262712067786658,0.05083449766327469
Prevalence,Lao People's Democratic Republic,Male,Age-standardized,Depressive disorders,Percent,1992,0.028728109192871353,0.03329437578422834,0.02475009404817225
Prevalence,Lao People's Democratic Republic,Female,Age-standardized,Depressive disorders,Percent,1992,0.03156016596602833,0.03731214250194232,0.026974527483366303
Prevalence,Latvia,Male,Age-standardized,Depressive disorders,Percent,1992,0.03850193586522926,0.043911683807400285,0.033800001373222546
Prevalence,Latvia,Female,Age-standardized,Depressive disorders,Percent,1992,0.052387113820527374,0.05989440460936682,0.04610115602602712
Prevalence,Guinea,Male,Age-standardized,Depressive disorders,Percent,1992,0.03127325826284113,0.036043308949551565,0.027107516342295693
Prevalence,Guinea,Female,Age-standardized,Depressive disorders,Percent,1992,0.05325317172823966,0.06108556179455556,0.04639115840586125
Prevalence,United States Virgin Islands,Male,Age-standardized,Depressive disorders,Percent,1992,0.025784758283371907,0.029972260992903677,0.02246166570468569
Prevalence,United States Virgin Islands,Female,Age-standardized,Depressive disorders,Percent,1992,0.04101518326885633,0.04754998711696918,0.03543098614942428
Prevalence,Australia,Male,Age-standardized,Depressive disorders,Percent,1992,0.04116363351891293,0.04693577668202862,0.03643924598070136
Prevalence,Australia,Female,Age-standardized,Depressive disorders,Percent,1992,0.0558694954390131,0.06219812632572456,0.05031079863193346
Prevalence,Pakistan,Male,Age-standardized,Depressive disorders,Percent,1992,0.032276279971203505,0.036233017301482,0.02865036818761273
Prevalence,Pakistan,Female,Age-standardized,Depressive disorders,Percent,1992,0.049854351163216674,0.05598421501332088,0.04426481111222313
Prevalence,United States of America,Male,Age-standardized,Depressive disorders,Percent,1993,0.03325269334202156,0.0369347007714925,0.029964242960231664
Prevalence,United States of America,Female,Age-standardized,Depressive disorders,Percent,1993,0.055016115756188824,0.0612248764814784,0.049425759552685605
Prevalence,Tunisia,Male,Age-standardized,Depressive disorders,Percent,1992,0.04369992195769556,0.04998940651641926,0.038020153832679725
Prevalence,Tunisia,Female,Age-standardized,Depressive disorders,Percent,1992,0.06167922379790458,0.07095942829313108,0.05350902655207711
Prevalence,New Zealand,Male,Age-standardized,Depressive disorders,Percent,1993,0.03194148303687937,0.03687831709282494,0.027568961587337775
Prevalence,New Zealand,Female,Age-standardized,Depressive disorders,Percent,1993,0.0463330530734007,0.05321016523433035,0.04018267995898075
Prevalence,Bosnia and Herzegovina,Male,Age-standardized,Depressive disorders,Percent,1992,0.023428989601232558,0.027303023419345304,0.020339861899044586
Prevalence,Bosnia and Herzegovina,Female,Age-standardized,Depressive disorders,Percent,1992,0.044144500895567346,0.050257166638917716,0.03870444971635288
Prevalence,Myanmar,Male,Age-standardized,Depressive disorders,Percent,1992,0.019302244917268282,0.023195729105214925,0.016436403936072694
Prevalence,Myanmar,Female,Age-standardized,Depressive disorders,Percent,1992,0.024794627752024696,0.03049182670299684,0.02059271285311472
Prevalence,Belarus,Male,Age-standardized,Depressive disorders,Percent,1993,0.03477987081935524,0.03933214352055764,0.030568426762769964
Prevalence,Belarus,Female,Age-standardized,Depressive disorders,Percent,1993,0.04818949509119446,0.05495030266702776,0.042140895340967356
Prevalence,Finland,Male,Age-standardized,Depressive disorders,Percent,1993,0.044650646550977384,0.05064530929694949,0.03951245975832147
Prevalence,Finland,Female,Age-standardized,Depressive disorders,Percent,1993,0.05977040023894043,0.06794826777287732,0.05281821795230975
Prevalence,Canada,Male,Age-standardized,Depressive disorders,Percent,1992,0.028350373030682354,0.03242890387025858,0.0250990182209846
Prevalence,Canada,Female,Age-standardized,Depressive disorders,Percent,1992,0.04450068798780157,0.05052123707869268,0.03976200542286742
Prevalence,Panama,Male,Age-standardized,Depressive disorders,Percent,1992,0.025097533391393027,0.028998952280539475,0.021936336096130746
Prevalence,Panama,Female,Age-standardized,Depressive disorders,Percent,1992,0.03630404363473829,0.04225764020824988,0.03159528753679973
Prevalence,Zimbabwe,Male,Age-standardized,Depressive disorders,Percent,1992,0.02861668455640441,0.03292882599708318,0.024603702353389382
Prevalence,Zimbabwe,Female,Age-standardized,Depressive disorders,Percent,1992,0.038939527783546854,0.044829925057647615,0.03365721596918968
Prevalence,Singapore,Male,Age-standardized,Depressive disorders,Percent,1993,0.022812530113192713,0.02559158837243917,0.020378764655350563
Prevalence,Singapore,Female,Age-standardized,Depressive disorders,Percent,1993,0.037252348134065257,0.04141437252350139,0.033019414925467935
Prevalence,Czechia,Male,Age-standardized,Depressive disorders,Percent,1993,0.0234246768554954,0.02737828003916229,0.020359062287432797
Prevalence,Czechia,Female,Age-standardized,Depressive disorders,Percent,1993,0.045123213999852876,0.050777476206082875,0.039906453285733286
Prevalence,Lao People's Democratic Republic,Male,Age-standardized,Depressive disorders,Percent,1993,0.028730812766279073,0.033282022052792064,0.024807544783708585
Prevalence,Lao People's Democratic Republic,Female,Age-standardized,Depressive disorders,Percent,1993,0.03153299055273755,0.03733514041775539,0.026916283510770647
Prevalence,Tuvalu,Male,Age-standardized,Depressive disorders,Percent,1992,0.027453468079485132,0.03255907751278757,0.022903203144061843
Prevalence,Tuvalu,Female,Age-standardized,Depressive disorders,Percent,1992,0.037249192318408085,0.04391989688435834,0.031532586881419716
Prevalence,Finland,Male,Age-standardized,Depressive disorders,Percent,1992,0.04504627343717073,0.05116195066046944,0.039843503279325426
Prevalence,Finland,Female,Age-standardized,Depressive disorders,Percent,1992,0.06011361921104738,0.06871806879464457,0.05306248043533206
Prevalence,Monaco,Male,Age-standardized,Depressive disorders,Percent,1992,0.03517811622615801,0.04175823744779491,0.029679586525074513
Prevalence,Monaco,Female,Age-standardized,Depressive disorders,Percent,1992,0.053193338462967,0.06341991930407335,0.04442400839817361
Prevalence,Netherlands,Male,Age-standardized,Depressive disorders,Percent,1993,0.03058211028937709,0.03409982744055183,0.027527487733625917
Prevalence,Netherlands,Female,Age-standardized,Depressive disorders,Percent,1993,0.04737442532912517,0.05171216352113312,0.0435000936506313
Prevalence,China,Male,Age-standardized,Depressive disorders,Percent,1992,0.024775730452887557,0.027495789548537403,0.0222813541764728
Prevalence,China,Female,Age-standardized,Depressive disorders,Percent,1992,0.04000648423917883,0.044251858876680726,0.03614673534505858
Prevalence,Georgia,Male,Age-standardized,Depressive disorders,Percent,1993,0.0274349509632185,0.03169488139554406,0.024003502600161795
Prevalence,Georgia,Female,Age-standardized,Depressive disorders,Percent,1993,0.04016236228748999,0.04570517159143431,0.03499071932487668
Prevalence,United States of America,Male,Age-standardized,Depressive disorders,Percent,1992,0.03233063654185371,0.035875761165668985,0.029178186787282262
Prevalence,United States of America,Female,Age-standardized,Depressive disorders,Percent,1992,0.05355404460086869,0.05960756085153639,0.04816984473918522
Prevalence,Latvia,Male,Age-standardized,Depressive disorders,Percent,1993,0.03841237404164653,0.04405919685451132,0.03358980895502667
Prevalence,Latvia,Female,Age-standardized,Depressive disorders,Percent,1993,0.05212559421455395,0.05947756026594247,0.04589502007225036
Prevalence,Brazil,Male,Age-standardized,Depressive disorders,Percent,1992,0.027745898592715475,0.03087963386851779,0.025069732245866522
Prevalence,Brazil,Female,Age-standardized,Depressive disorders,Percent,1992,0.05387288103978922,0.059412692222002295,0.0485237992778402
Prevalence,Thailand,Male,Age-standardized,Depressive disorders,Percent,1993,0.024518268171974448,0.02849246604927462,0.021283188211482718
Prevalence,Thailand,Female,Age-standardized,Depressive disorders,Percent,1993,0.0339923748911183,0.039598147236240624,0.02939630444121548
Prevalence,Niue,Male,Age-standardized,Depressive disorders,Percent,1992,0.027888377294213385,0.033128744253521546,0.023398534805410324
Prevalence,Niue,Female,Age-standardized,Depressive disorders,Percent,1992,0.037718415941980075,0.04448327644687331,0.031796177217899714
Prevalence,Syrian Arab Republic,Male,Age-standardized,Depressive disorders,Percent,1992,0.035393226277114,0.04047180009159331,0.03065467813974763
Prevalence,Syrian Arab Republic,Female,Age-standardized,Depressive disorders,Percent,1992,0.04987367124379715,0.05810604194996203,0.042829205423112644
Prevalence,China,Male,Age-standardized,Depressive disorders,Percent,1993,0.02532129794527284,0.02811346546465824,0.022807373097165563
Prevalence,China,Female,Age-standardized,Depressive disorders,Percent,1993,0.04010812599126074,0.044290062705981945,0.036221579955525565
Prevalence,Nauru,Male,Age-standardized,Depressive disorders,Percent,1992,0.027675038890816638,0.03290928094310461,0.023105848918052018
Prevalence,Nauru,Female,Age-standardized,Depressive disorders,Percent,1992,0.03751077689361681,0.044225308302841555,0.03158007938695395
Prevalence,Benin,Male,Age-standardized,Depressive disorders,Percent,1992,0.03409086646871589,0.03916537328863891,0.029741464987405375
Prevalence,Benin,Female,Age-standardized,Depressive disorders,Percent,1992,0.05226972687624709,0.06000626545227662,0.045520455031996795
Prevalence,Taiwan (Province of China),Male,Age-standardized,Depressive disorders,Percent,1993,0.02037121275327488,0.024114900492527257,0.017385140846741816
Prevalence,Taiwan (Province of China),Female,Age-standardized,Depressive disorders,Percent,1993,0.03248154466481567,0.03811716109093055,0.02795687523309486
Prevalence,United Republic of Tanzania,Male,Age-standardized,Depressive disorders,Percent,1992,0.03864722074215929,0.04436798962017387,0.03364803345634403
Prevalence,United Republic of Tanzania,Female,Age-standardized,Depressive disorders,Percent,1992,0.057304899952992955,0.06634795101256326,0.049742552846450516
Prevalence,Madagascar,Male,Age-standardized,Depressive disorders,Percent,1992,0.0407645857955112,0.04636193879338806,0.035780951644380395
Prevalence,Madagascar,Female,Age-standardized,Depressive disorders,Percent,1992,0.05700208948219175,0.06543049165717661,0.049673605345656166
Prevalence,Paraguay,Male,Age-standardized,Depressive disorders,Percent,1992,0.02144863529884079,0.02503175712706254,0.01875295495659658
Prevalence,Paraguay,Female,Age-standardized,Depressive disorders,Percent,1992,0.05125930868681453,0.059208775482219055,0.04438884049705926
Prevalence,Samoa,Male,Age-standardized,Depressive disorders,Percent,1993,0.026866499149768366,0.031064785608181093,0.02317628566010164
Prevalence,Samoa,Female,Age-standardized,Depressive disorders,Percent,1993,0.03466760105692957,0.040566505116201274,0.02962691610246521
Prevalence,Papua New Guinea,Male,Age-standardized,Depressive disorders,Percent,1993,0.02766824404494589,0.03206446301218094,0.02390200784429016
Prevalence,Papua New Guinea,Female,Age-standardized,Depressive disorders,Percent,1993,0.03707320876633399,0.04307681398988283,0.03186759541565706
Prevalence,Philippines,Male,Age-standardized,Depressive disorders,Percent,1992,0.026950773189474028,0.030168573705403427,0.023950822428233706
Prevalence,Philippines,Female,Age-standardized,Depressive disorders,Percent,1992,0.035305483970985915,0.03933009305780325,0.03150946642613426
Prevalence,Norway,Male,Age-standardized,Depressive disorders,Percent,1992,0.027375009317904566,0.030689976058144,0.02426021134154259
Prevalence,Norway,Female,Age-standardized,Depressive disorders,Percent,1992,0.03819756325214907,0.04278696276640101,0.034071950098778746
Prevalence,Germany,Male,Age-standardized,Depressive disorders,Percent,1993,0.0286154024075592,0.03245377501731468,0.02563408644500375
Prevalence,Germany,Female,Age-standardized,Depressive disorders,Percent,1993,0.039551404874310164,0.044222771756730485,0.03537516367663998
Prevalence,France,Male,Age-standardized,Depressive disorders,Percent,1992,0.03518294905378532,0.03917940187259308,0.03206983110592993
Prevalence,France,Female,Age-standardized,Depressive disorders,Percent,1992,0.05687140310621419,0.061695888191947025,0.05201679035328673
Prevalence,Grenada,Male,Age-standardized,Depressive disorders,Percent,1992,0.025945350078319877,0.0297894987401708,0.022725163325248147
Prevalence,Grenada,Female,Age-standardized,Depressive disorders,Percent,1992,0.039913652576558156,0.0463602102882458,0.03461533082377475
Prevalence,Democratic People's Republic of Korea,Male,Age-standardized,Depressive disorders,Percent,1993,0.0207235593768083,0.02450330149011457,0.017737207285286036
Prevalence,Democratic People's Republic of Korea,Female,Age-standardized,Depressive disorders,Percent,1993,0.03703810318898441,0.04298382350287003,0.03211135481662134
Prevalence,Estonia,Male,Age-standardized,Depressive disorders,Percent,1992,0.03819290009434205,0.04357096075087105,0.03364586928771259
Prevalence,Estonia,Female,Age-standardized,Depressive disorders,Percent,1992,0.05860604939907485,0.06701087301646134,0.051671136901735304
Prevalence,Hungary,Male,Age-standardized,Depressive disorders,Percent,1993,0.025585575915754406,0.029569175942421127,0.0224343314674786
Prevalence,Hungary,Female,Age-standardized,Depressive disorders,Percent,1993,0.044205687319649536,0.050341278108208896,0.03865404492735764
Prevalence,Venezuela (Bolivarian Republic of),Male,Age-standardized,Depressive disorders,Percent,1992,0.026750768118017475,0.030848964177654717,0.023564635542826288
Prevalence,Venezuela (Bolivarian Republic of),Female,Age-standardized,Depressive disorders,Percent,1992,0.038741688197317346,0.044692723944282274,0.033626289749612334
Prevalence,Niger,Male,Age-standardized,Depressive disorders,Percent,1992,0.03131864920312842,0.03588005623855746,0.027232396041641575
Prevalence,Niger,Female,Age-standardized,Depressive disorders,Percent,1992,0.05234077160866236,0.05988258687220977,0.045585825840361506
Prevalence,Belarus,Male,Age-standardized,Depressive disorders,Percent,1992,0.034586863569569914,0.03931239286805247,0.030385391878310193
Prevalence,Belarus,Female,Age-standardized,Depressive disorders,Percent,1992,0.048023431611303596,0.05471103602065192,0.04190384550353509
Prevalence,Mauritania,Male,Age-standardized,Depressive disorders,Percent,1991,0.03383948435087032,0.03873201460641615,0.029510828738946972
Prevalence,Mauritania,Female,Age-standardized,Depressive disorders,Percent,1991,0.04241354928229307,0.049201316903360444,0.03662943639836182
Prevalence,Estonia,Male,Age-standardized,Depressive disorders,Percent,1993,0.03814348404054422,0.04354315667792914,0.03354126426844153
Prevalence,Estonia,Female,Age-standardized,Depressive disorders,Percent,1993,0.0584440536252298,0.06687419516770748,0.051380286447577764
Prevalence,Dominica,Male,Age-standardized,Depressive disorders,Percent,1992,0.02288800455730245,0.026627234154133296,0.019792229028165187
Prevalence,Dominica,Female,Age-standardized,Depressive disorders,Percent,1992,0.03929366492430153,0.0457271853196012,0.033866067380621735
Prevalence,Lebanon,Male,Age-standardized,Depressive disorders,Percent,1992,0.03905437008225102,0.04493503912186342,0.033901414236492754
Prevalence,Lebanon,Female,Age-standardized,Depressive disorders,Percent,1992,0.055940087196208736,0.06455544526301969,0.04846762328503441
Prevalence,Czechia,Male,Age-standardized,Depressive disorders,Percent,1992,0.023476888453534288,0.027506079325750395,0.020418334103105062
Prevalence,Czechia,Female,Age-standardized,Depressive disorders,Percent,1992,0.04512813190328685,0.050940037360870515,0.03983356579754375
Prevalence,Dominican Republic,Male,Age-standardized,Depressive disorders,Percent,1992,0.027571230392409773,0.03165593060789656,0.0238617806254754
Prevalence,Dominican Republic,Female,Age-standardized,Depressive disorders,Percent,1992,0.04953697969531558,0.05726550056810599,0.042549813637243916
Prevalence,Papua New Guinea,Male,Age-standardized,Depressive disorders,Percent,1992,0.0277006859688884,0.031993936637618646,0.023893233163774938
Prevalence,Papua New Guinea,Female,Age-standardized,Depressive disorders,Percent,1992,0.03707410911155926,0.0430733869177124,0.031826146825242305
Prevalence,Micronesia (Federated States of),Male,Age-standardized,Depressive disorders,Percent,1993,0.026732793612948155,0.03107046758516225,0.02319789352813316
Prevalence,Micronesia (Federated States of),Female,Age-standardized,Depressive disorders,Percent,1993,0.03499518649716019,0.04079737268276804,0.030148886918475684
Prevalence,Peru,Male,Age-standardized,Depressive disorders,Percent,1992,0.019561771129704357,0.022857538950223206,0.016959633621506372
Prevalence,Peru,Female,Age-standardized,Depressive disorders,Percent,1992,0.030179168289829347,0.03480237505883204,0.026213197965937865
Prevalence,Netherlands,Male,Age-standardized,Depressive disorders,Percent,1992,0.03065341261770223,0.03406111995567404,0.027569006589194773
Prevalence,Netherlands,Female,Age-standardized,Depressive disorders,Percent,1992,0.04762182805337155,0.051957761510675465,0.043767030532241236
Prevalence,American Samoa,Male,Age-standardized,Depressive disorders,Percent,1992,0.02370447751131382,0.027815969917695423,0.020382299102119014
Prevalence,American Samoa,Female,Age-standardized,Depressive disorders,Percent,1992,0.03256900734920196,0.038625100917164826,0.027737734133133702
Prevalence,Singapore,Male,Age-standardized,Depressive disorders,Percent,1992,0.022867954467753016,0.025669318534579197,0.020576619588502324
Prevalence,Singapore,Female,Age-standardized,Depressive disorders,Percent,1992,0.037457574327558085,0.04178438337001498,0.033148988485813706
Prevalence,Colombia,Male,Age-standardized,Depressive disorders,Percent,1992,0.022289738722506277,0.025642623362791623,0.01942321043674706
Prevalence,Colombia,Female,Age-standardized,Depressive disorders,Percent,1992,0.02767123876941463,0.03191555398384767,0.02411965486870147
Prevalence,Uganda,Male,Age-standardized,Depressive disorders,Percent,1992,0.058889611639669645,0.06753138617035497,0.05204031474701952
Prevalence,Uganda,Female,Age-standardized,Depressive disorders,Percent,1992,0.08144580550734193,0.09277880467927196,0.07210026355700119
Prevalence,Malta,Male,Age-standardized,Depressive disorders,Percent,1992,0.026494693935681893,0.030577719817110632,0.023196472123181114
Prevalence,Malta,Female,Age-standardized,Depressive disorders,Percent,1992,0.041559757638676614,0.048061237885416254,0.035808214003799056
Prevalence,Kuwait,Male,Age-standardized,Depressive disorders,Percent,1992,0.03428691944772922,0.039507989220601544,0.02987460861627526
Prevalence,Kuwait,Female,Age-standardized,Depressive disorders,Percent,1992,0.053160012256626726,0.06136090008179152,0.045912061949539035
Prevalence,Portugal,Male,Age-standardized,Depressive disorders,Percent,1992,0.03668563897759121,0.0419560445440338,0.03219081917636003
Prevalence,Portugal,Female,Age-standardized,Depressive disorders,Percent,1992,0.06687016582953158,0.07630879336071988,0.05835426223792509
Prevalence,Germany,Male,Age-standardized,Depressive disorders,Percent,1992,0.028711026003198678,0.0325931670539794,0.02558921754762601
Prevalence,Germany,Female,Age-standardized,Depressive disorders,Percent,1992,0.03960031923285921,0.0444635119032174,0.03544530236630432
Prevalence,Barbados,Male,Age-standardized,Depressive disorders,Percent,1993,0.024282754090904943,0.028058144189076335,0.021171664011576163
Prevalence,Barbados,Female,Age-standardized,Depressive disorders,Percent,1993,0.038995283538925646,0.04518069105283848,0.03375549215017344
Prevalence,Montenegro,Male,Age-standardized,Depressive disorders,Percent,1993,0.02035879983428333,0.024119119236798013,0.01755385119425469
Prevalence,Montenegro,Female,Age-standardized,Depressive disorders,Percent,1993,0.039550544256340234,0.04541837225938669,0.034687669102671397
Prevalence,Sri Lanka,Male,Age-standardized,Depressive disorders,Percent,1992,0.030604940665767508,0.03508625325521972,0.026825524412505908
Prevalence,Sri Lanka,Female,Age-standardized,Depressive disorders,Percent,1992,0.03858691452320122,0.04440141754031908,0.03357496653177574
Prevalence,Jordan,Male,Age-standardized,Depressive disorders,Percent,1992,0.033748005212837016,0.03881297737046075,0.029345626930441796
Prevalence,Jordan,Female,Age-standardized,Depressive disorders,Percent,1992,0.0629164037464486,0.0720989189914545,0.05439410410688924
Prevalence,United Arab Emirates,Male,Age-standardized,Depressive disorders,Percent,1992,0.03606556992802983,0.04135674672154362,0.03138778096650738
Prevalence,United Arab Emirates,Female,Age-standardized,Depressive disorders,Percent,1992,0.04927007175144553,0.05657580767558445,0.042725765852495996
Prevalence,Eritrea,Male,Age-standardized,Depressive disorders,Percent,1992,0.042030399880572535,0.04789109075951878,0.036396886675660274
Prevalence,Eritrea,Female,Age-standardized,Depressive disorders,Percent,1992,0.058710255211531795,0.06717903635258188,0.051123103955029336
Prevalence,Myanmar,Male,Age-standardized,Depressive disorders,Percent,1993,0.019247800053854597,0.02300206541457781,0.01635009698385309
Prevalence,Myanmar,Female,Age-standardized,Depressive disorders,Percent,1993,0.02474007890913497,0.030268760774567204,0.020599645681968808
Prevalence,Somalia,Male,Age-standardized,Depressive disorders,Percent,1992,0.03886738406401559,0.044324398471477545,0.03399030408241774
Prevalence,Somalia,Female,Age-standardized,Depressive disorders,Percent,1992,0.05903123973585225,0.06781603882400916,0.05144453905198409
Prevalence,France,Male,Age-standardized,Depressive disorders,Percent,1993,0.03487696961405861,0.038829546365789454,0.03163202081918465
Prevalence,France,Female,Age-standardized,Depressive disorders,Percent,1993,0.05615775268081406,0.06126453348872994,0.051714652538016284
Prevalence,Suriname,Male,Age-standardized,Depressive disorders,Percent,1993,0.035028179330593316,0.04021695366073455,0.030629085596817957
Prevalence,Suriname,Female,Age-standardized,Depressive disorders,Percent,1993,0.05755738256796126,0.0657418980367577,0.050255769176507904
Prevalence,Tajikistan,Male,Age-standardized,Depressive disorders,Percent,1992,0.022486233887779733,0.0263825154644998,0.019447856634413143
Prevalence,Tajikistan,Female,Age-standardized,Depressive disorders,Percent,1992,0.03847389252728153,0.04413384100084962,0.03347847485527634
Prevalence,Djibouti,Male,Age-standardized,Depressive disorders,Percent,1992,0.037737329448533134,0.04305296534065378,0.03309792443050398
Prevalence,Djibouti,Female,Age-standardized,Depressive disorders,Percent,1992,0.053877856752313574,0.06231799480365497,0.04691968475247613
Prevalence,Hungary,Male,Age-standardized,Depressive disorders,Percent,1992,0.02565767456143139,0.0296417293823928,0.022353925358068388
Prevalence,Hungary,Female,Age-standardized,Depressive disorders,Percent,1992,0.044483867602382515,0.050901963663377195,0.03914500094168818
Prevalence,Montenegro,Male,Age-standardized,Depressive disorders,Percent,1992,0.020400008283840657,0.024106507985495355,0.017627706382962283
Prevalence,Montenegro,Female,Age-standardized,Depressive disorders,Percent,1992,0.039574759208068806,0.0454992842351245,0.03463671749052224
Prevalence,Sweden,Male,Age-standardized,Depressive disorders,Percent,1993,0.032457524664246035,0.03600539729959272,0.029401559086591943
Prevalence,Sweden,Female,Age-standardized,Depressive disorders,Percent,1993,0.05968308382665461,0.06631034945943898,0.05368121381183954
Prevalence,Ethiopia,Male,Age-standardized,Depressive disorders,Percent,1992,0.04528191316923034,0.05087727467870535,0.04034864106709552
